text,label
Gold gains more than $80 an ounce in largest daily dollar climb on record https://t.co/WR0A7nyXi1,1
GAMESTOP TUMBLES 15% AFTER MISSING 3Q COMP SALES ESTIMATE,0
Update: Bluerock Residential Growth REIT (NYSEMKT:BRG) Stock Gained 41% In The Last Year,1
"Enbridge upgraded to buy from neutral at UBS, price target lifted to C$54 from C$50",1
Bank of America stock price target raised to $49 from $48 at Oppenheimer,1
Elastic upgraded to buy from hold at Canaccord Genuity,1
"Twitter Beats Revenue, User Growth Estimates; Shares Rally",1
$DIS $SNE - Disney now sees $110M-$120M for 'Frozen II' https://t.co/I59tzaKreO,1
The amount of electricity generated from coal jumped 7% in the developing world last year https://t.co/w7O7NKroiV,1
Fmr. White House advisor says Trump will slap tariffs on China in December,0
$SONN up after hours on no news. Tempting but got to check if it has warrants and how clean the share structure is.… https://t.co/92Qd9TPb67,1
$SGH - SMART Global guides in-line May quarter https://t.co/lNbjt4p4KI,1
$DISH $I $SGBAF - Dish spectrum sale shouldn't face FCC issue - New Street https://t.co/m2nqyRxjBt,1
EUR/USD Daily Forecast – Euro Bounces From Support Area,1
"Coronavirus update: New York possibly near apex, markets open the week higher https://t.co/LgEwCjyMPN by @AnjKhem https://t.co/2J8sYD1iPh",1
"PDD, URBN among premarket losers",0
Aveo Pharma up 4% on advancement of tivozanib,1
"$PDSB another good bottom chart. CMF shows money flowing into the stock at a fast pace. Plus, all key momentum indi… https://t.co/BCXQTGatEI",1
$AIHS reversal is taking place. Could pop over 70c.,1
Berry Petroleum downgraded to market perform from outperform at BMO Capital,0
"The number of 401(k) millionaires hits a record high — here's how you can get there, too. https://t.co/Za40bnydSF https://t.co/e0tswxArez",1
Stock Market Update: WTI crude falls back below $50 per barrel,0
Morgan Stanley joins mortgage sector bulls,1
Egypt's inflation inched higher for a third straight month in urban parts of the country https://t.co/DoJPWNnsC1,0
"Lovesac EPS misses by $0.04, misses on revenue",0
U.S. stocks open lower https://t.co/0thvjPaMlT https://t.co/ha4HDhORNu,0
Trade deal removes major hurdle for rally in Apple and tech,1
"$STE - Steris EPS beats by $0.03, beats on revenue https://t.co/eLU8b642Zv",1
"The deepening crisis at debt-ridden Eskom shut down South Africa's key mining industry for 24 hours, hitting gold a… https://t.co/DXHzj6LIkd",0
Target Q3 revenue $18.67 bln vs. $17.82 bln a year ago; FactSet consensus $18.45 bln,1
How the Rise of At-Home Fitness Services Could Benefit Lululemon Athletica,1
Fossil Has Lost Half of Its Value This Year,0
The global oil market is drowning in excess crude as demand plummets. Insights via @CMEGroup https://t.co/JklSJKFfRS,0
Investors Who Bought Lendlease Group (ASX:LLC) Shares A Year Ago Are Now Up 53%,1
U.S. LNG producers fear more price drops as they await China buys under Phase 1 deal https://t.co/JFI0VN2QD3 https://t.co/dallBPbDVS,0
Stocks start with solid gains; tech a strong early leader https://t.co/orxPJBKlr3,1
$MNI - McClatchy Company Is Headed Towards Restructuring. Read more and sign up for updates:… https://t.co/kYHeV3e8vR,0
CORRECT: Tapestry Q2 sales $1.82 bln vs. $1.80 bln a year ago; FactSet consensus $1.81 bln,1
Markets Uncertain After Messy China-U.S. Deal Rollout (Podcast),0
Biohaven Stock Slides More Than 8% on Drug Trial Failure,0
Billionaire Nelson Peltz's Trian Partners saw its portfolio of investments decline by more than 16% in March https://t.co/OpWUjehvwp,0
Report: Apple's Fortunes In China Turn Around After iPhone 11 Launch,1
"Deutsche Bank Wins Capital Group Backing, Sparking Share Rally",1
Brink's down on earnings miss,0
Dollar rises as U.S.-China relations worsen over Hong Kong and tariffs,1
Here's the level to watch in Texaco as stock falls on London ban $UBER (via @TradingNation) https://t.co/fk3KnVRU95,0
U.S. housing market regaining steam; manufacturing stabilizing,1
Strong Breakout To New Trend High For EUR/JPY Points To Further Upside,1
"$OMAB - OMAB Hammered As Covid-19 Bites Into Air Travel, But A Possible Contrarian Buy. https://t.co/VV5m6zMU2u #finance #investing #economy",0
Lowe's shares jump after earnings top estimates despite revenue shortfall,1
ArcelorMittal misses on revenue,0
Electrolux to incur $70 million charge for U.S. overhaul,0
"Boeing's halt to 737 MAX production could ding U.S. economy, jobs",0
$TRXC - TransEnterix up 2% after hours on $25M stock sales deal https://t.co/qpB9c2J6XW,1
Japan Edges Closer to Ratifying Trump’s Phase One Trade Deal,1
Strong Cloud Growth and 2 More Keys for FireEye Stock,1
"For decades, the U.S. was the unquestioned leader in space travel. Now, the private space industry is taking off ar… https://t.co/nbbzHy3t7m",1
"$CX - Cemex cut at Credit Suisse, J.P. Morgan on weak building outlook https://t.co/KN1g4AWFIb",0
"Tesla’s Cybertruck doesn’t look street legal, but pre-orders are pouring in https://t.co/pOSWuIscRN",1
Hedge Funds Piling Into AudioCodes Ltd. (AUDC),1
Splunk upgraded to overweight at Morgan Stanley,1
Corcept prevails in Korlym patent challenge; shares up 4%,1
"Earnings Miss: Village Farms International, Inc. Missed EPS And Analysts Are Revising Their Forecasts",0
Twitter stock price target raised to $47 from $34 at Susquehanna,1
Crude Holds Below $50 as OPEC Dithers Over Virus Response,0
$ALT strong all day on volume abv average. https://t.co/qW3dIm2dKa,1
Exxon Mobil jumps after maintaining dividend and on hopes for production cut    deal (XOM) https://t.co/CK3KOjwHtC $XOM,1
"$IQ $BIDU - IQIYI -4% after short calls, report https://t.co/DJfC40Fgwz",0
"TJX EPS beats by $0.02, beats on revenue",1
The Danger Of Deeper OPEC+ Cuts https://t.co/5LPnGN9n4j,0
NVIDIA : Shares up 5%; Morgan Stanley Upgrades to Overweight #NVIDIA #Stock #MarketScreener https://t.co/YeynnTYOiH https://t.co/Le1UySQ7qW,1
"IMF Likely To Downgrade India’s Growth Forecast Significantly In January, Says Gita Gopinath",0
Drugmaker Sanofi expects further profit growth from narrowed focus,1
Osram Has a Robust Start to Fiscal Year 2020,1
"Dow futures gain 129 points, or 0.4%, S&P 500 rise 13 points, or 0.4%",1
Tyson Foods Q1 pork sales rose 7.3% to $1.38 bln,1
"Twitter tops expectations with first $1 billion quarterly revenue, but outlook lags",1
"One analyst says TD could unlock ""significant value"" by selling its minority stake in Ameritrade after its purchase… https://t.co/swy7IVNnQE",1
Berry Petroleum's stock plunges to 2-year low after California prohibits using steam to extract oil,0
Vehicle sales dropped by almost 2 million from only two years ago. How will car companies respond? (via @bopinion) https://t.co/6ae1OL5QkI,0
A railway strike is gripping Canada’s $1.7 trillion economy https://t.co/eXeBOeMfyO,0
Europe's banks were only halfway through cleaning up more than $1 trillion of loans that turned sour in the last cr… https://t.co/a5XeRxCEVl,0
Deutsche Bank staffers cleared but bank fined in money laundering case https://t.co/TKJwkQIkfQ https://t.co/7nBJWdOUQr,0
$DDF - Delaware Investments Dividend & Income Fund cuts dividend by 10% https://t.co/lIwkfTlVT9,0
$AMBA - Ambarella Will Be Hard Pressed To Keep Going At Its Current Pace. Read more: https://t.co/ihnEpI8rfA… https://t.co/JHXvj8hVEm,0
Dow down over 500 points on fears about economic impact of deadly China coronavirus. https://t.co/N98FL8OzXG https://t.co/aQSepuWLn1,0
"Oil Algos Confused After Huge Crude Build, Record Production, & OPEC Demand Cut | #FreeZeroHedge https://t.co/xuuXUgkjju",0
Abbott Labs raises quarterly dividend by 12.5% to 36 cents a share,1
Aytu Bio's FQ1 miss-stoked selloff continues; shares down 17% premarket,0
$USO $XLE $OIL - OPEC+ confirms deeper oil production cut; crude oil jumps https://t.co/UCQIZjimV9,1
Positive analyst commentary lifts NVIDIA to fresh 2019 high (NVDA) https://t.co/wQLnMhMscG $nvda,1
"Traders are worried after seeing Canada's ""terrible"" jobs numbers https://t.co/Xmu5o6jOYd",0
Novartis to cut 150 jobs at Shanghai site in shift to commercial development,0
"Intercontinental Exchange Q4 results in-line, data revenue +4%",1
Gold Price Forecast - Gold Markets Recover After Initial Selloff - FX Empire,1
Global stocks stutter at end of best week since June,0
Sugar's Short-Term Support Is Eroding. https://t.co/PwXYeVM0hn #markets #stocks #trading,0
Stock futures advance after China IP announcement https://t.co/eRBEEfxHb0 by @emily_mcck https://t.co/yO96qcF9Lx,1
La Jolla Pharma to reassess development of LJPC-401,0
UBS upgrades Hasbro on strong sales of Frozen II dolls into Black Friday https://t.co/23HWM60K7q,1
Midstream Prices Crash: Maybe We Have Seen This Before. https://t.co/mEWYuQVc20 #business #finance #markets,0
Orbcomm price target lowered to $9 at Canaccord,0
"Goldman Sachs pushes gold, based in part on growing popularity of deficit-spending theory https://t.co/GHCumq1QS8",1
Unisys stock price target raised to $21 from $18 at Sidoti & Co.,1
added $GGG (common),1
Luckin Coffee share price may nearly double to $60 on U.S. exchanges: hedge fund Citron Capital,1
"Once ambitious to expand into the US, some Chinese firms are now scaling back https://t.co/nV3BbhlTAg",0
"Nasdaq touches intraday high of 8,545",1
$AXAS - Abraxas Petroleum: Poor Liquidity Points To A Chapter 11 May Be On The Horizon. https://t.co/bdKkXTKDOL… https://t.co/PG849ZPziP,0
FleetCor stock price target raised to $325 from $310 at CFRA,1
Trevena +12% on positive oliceridine data,1
"The S&P 500 is up nearly 25% in 2019, and history shows the momentum could carry over to next year - CNBC",1
Lloyds Banking : Value of UK exports to non-EU countries rises in 2019 #LloydsBanking #economy #MarketScreener… https://t.co/s6TyiRYCVQ,1
Mesa Air reiterated as outperform at Cowen,1
Stock Market Update: WTI crude rises on trade deal,1
Endonovo up 35% on evaluations of SofPulse in orthopedic surgeries,1
"Stock Market Live Updates: S&P 500, Nasdaq, Dow post record closing highs - Yahoo Finance",1
Royal Gold (NASDAQ:RGLD) Shareholders Booked A 68% Gain In The Last Five Years,1
Liquefied Natural Gas : Magnolia LNG EPC Contract Extended #LiquefiedNaturalGas #Stock #MarketScreener… https://t.co/c5RMB3I1lK,1
Saputo Canadian Closures Show How Much Dairy Industry Is Hurting,0
Uber Loses License In London,0
Atlas Air +9% after Wolfe Research lift,1
"CPST, YNDX among premarket gainers",1
Britannia Q3 Results: Profit Meets Estimates On Lower Tax Expense,1
$MARK nice volume...... after-hours could be fun !!! Next 50c,1
Macerich downgraded to underweight from sector weight at KeyBanc Capital,0
Analysts positive on New Relic's investor event,1
Why Biogen Shares Soared Today,1
"S&P 500 turns negative, down less than a point, amid uncertainty over phase-one trade deal",0
"BDX, GLOP among premarket losers",0
Cotton futures are trading at their lowest levels since 2010 as the virus forces clothing retailers to shut stores.… https://t.co/OvWpD5EPis,0
Protests Hit Hong Kong Property Market,0
Unilever sees Lipton as still attractive,1
America’s states are increasing their spending at the fastest pace since the end of the Great Recession https://t.co/TbYaIrKXGO,1
"Restaurant brands beats, Popeyes sales surge",1
Highlight 2019: Ruyi Group Records Strong Development and Growth,1
"Dow turns negative, down 12 points, or less than 0.1%",0
$DPW non stop !!!!! new HOD !!! Shorts are getting squeezed... hope to see the same on $INPX tomorrow,1
McDonald's settles class action lawsuit,1
Trump Has Few Options to Juice the Economy Ahead of November,0
Lovesac stock price target cut to $28 vs. $33 at Canaccord,0
Sirius downgraded on valuation,0
$ACB (+0.4% pre) Aurora Cannabis sets early conversion price - SA https://t.co/3CJO7WKWyx,1
Trans Mountain expansion costs soars to C$12.6B - report,0
Hedge Funds Cashing Out Of Artisan Partners Asset Management Inc (APAM),0
Take-Two Interactive stock price target cut to $124 from $133 at MKM Partners,0
Analysts See 18% Gains Ahead For The Holdings Of The First Trust Dow Jones Internet Index Fund ETF,1
Twitter users explain why Kohl's stock just got obliterated after reporting earnings,0
"$ONCS $CODX $EURN - CIM, EURN among premarke losers https://t.co/vZ1VLfePly",0
"Frequency Therapeutics EPS misses by $0.05, misses on revenue",0
Phathom Pharmaceuticals EPS of -$9.30,0
"Historically, a down January significantly increases the odds of a down year. These is the S&P's January and full y... https://t.co/KwYpetizem",0
"S&P flat, Dow down after disappointing retail results",0
Kellogg Q4 EPS 42 cents vs. per-share loss 24 cents a year ago,1
"Elon Musk says Tesla has amassed more than 200,000 orders for its Cybertruck, even after two windows unexpectedly s… https://t.co/KL1H0oIjfL",1
Nokia Results Beat Provides Some Relief to Tested Investors,1
Advanced Micro Devices Shares Surge With Huge Demand - Investopedia,1
"Pixelworks, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",1
"Toyota keeps China plant output stopped through February 16 as virus hits supply, logistics",0
AMD Option Traders Turn Bullish Following Second Analyst Target Hike,1
Stock Market Update: Stock market lifted by mega-cap tech,1
"PGIM Likes Barbell Trade in Credit, Buying AAAs & CCCs (Radio)",1
Kellogg Q4 reported sales $3.22 vs. $3.32 bln a year ago,0
"BrightView Holdings EPS beats by $0.08, beats on revenue",1
"Aurora Cannabis’s stock in decline; CEO is out, cost cuts announced",0
$XOM - Exxon's Baton Rouge refinery cuts production on low demand - Reuters https://t.co/xRIss6avLy,0
$AMRH Increased position on this name after RS. All bad news are priced in IMHO and plenty of room to the upside.,1
$PBR: Petrobras Brasileiro on new oil discovery in Campos Basin https://t.co/oBbU68VkXm,1
Trump said that a long-negotiated trade deal with China is “potentially very close” this morning. https://t.co/d1Pf2FYoyE,1
FAANG Will Continue To Dominate Stock Market Returns (Radio),1
"Fifteen days ago, the S&P 500 was mired in a bear market. On Tuesday, at least technically, it rocketed into a new… https://t.co/w6y2NEhF6F",1
AMD launches 7nm GPU for workstations; shares +4%,1
Stock Market Update: Global stocks extend gains,1
Nokia is Preparing to Come Roaring Back in the New Decade,1
"Starbucks Stock Is a Buy, According to This Investment Bank",1
Boeing to suspend 737 Max production in January,0
"Market recovery attempt strengthens, S&P 500 knifes toward next test https://t.co/VOBgwAEKi3",1
$LVGO (+1.9% pre) Livongo Announces Preliminary First Quarter 2020 Revenue; Exceeds Previously Announced Guidance -… https://t.co/XD54XBBrdz,1
Yum Brands Q4 adj. EPS $1.00 vs. 40 cents a year ago; FactSet consensus 99 cents,1
STOCKS AT THE CLOSE:  - Dow down down 0.09%  - Nasdaq down 0.11%  - S&P down 0.07% https://t.co/7L7WyRWDsE,0
"Stock Market Update: Stocks up, but off highs, as trade headlines heat up",1
"Bitcoin's back above $7,000 after its biggest one-day gain in two weeks https://t.co/KOdr1WJXoJ",1
CVS and Walgreens in red on NY lawsuit over billing practices,0
"Introducing Lannett Company (NYSE:LCI), The Stock That Tanked 80%",0
Treasury yields inch higher after economic data,1
Update: Insurance Australia Group (ASX:IAG) Stock Gained 41% In The Last Three Years,1
Total tops Q4 earnings outlook as production climbs 8%,1
Jefferies +2.5% after KBW expects stock buyback,1
"Suzuki considers China supply options, third-quarter profit falls 11%",0
$SCANX: Large cap notable movers of interest -- BioNTech (BNTX) pulls back on above average volume https://t.co/iw2wzBPwnu,0
